OBJECTID,Facility Name,Street Address,City,ZIP Code,County Code,County Name,Type,Category,longitude,latitude,x,y
1381,BAART MARKET CLINIC,1111 Market St,San Francisco,94103,75,San Francisco,Clinic,Community Clinic,-122.41278,37.78023,-13626926.87,4548425.331
1382,BAART GEARY CLINIC,1040 Geary St,San Francisco,94109,75,San Francisco,Clinic,Community Clinic,-122.42043,37.78593,-13627778.46,4549228.181
1383,ST. JAMES INFIRMARY,1372 Mission St,San Francisco,94103,75,San Francisco,Clinic,Community Clinic,-122.41561,37.77555,-13627241.91,4547766.195
1384,NORTH EAST MEDICAL SERVICES - TARAVAL,2308 Taraval St,San Francisco,94116,75,San Francisco,Clinic,Community Clinic,-122.4910417,37.74261702,-13635638.92,4543129.064
1385,AHF HEALTHCARE CENTER - SAN FRANCISCO,100 Church St,San Francisco,94114,75,San Francisco,Clinic,Community Clinic,-122.4291929,37.7694503,-13628753.95,4546907.171
1386,CHINESE HOSPITAL'S EXCELSIOR HEALTH SERVICES,888 Paris St,San Francisco,94112,75,San Francisco,Clinic,Community Clinic,-122.43934,37.71585,-13629883.52,4539361.649
1387,ST. LUKE'S HEALTH CARE CENTER - WOMEN'S CLINIC,1580 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.42023,37.74757,-13627756.2,4543826.336
1388,ST. LUKE'S HEALTHCARE CENTER ORTHOPEDIC CLINIC-701,1580 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4203032,37.74712541,-13627764.35,4543763.746
1389,ST. LUKE'S HEALTHCARE CENTER WOMEN'S HEALTH I,1650 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4201506,37.74616099,-13627747.36,4543627.973
1390,ST. LUKE'S HEALTHCARE CENTER ORTHOPEDIC CLINIC-702,1580 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4203032,37.74712541,-13627764.35,4543763.746
1391,ST. LUKE'S HEALTHCARE CENTER ORTHOPEDIC CLINIC-703,1580 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4203032,37.74712541,-13627764.35,4543763.746
1392,ST. LUKE'S HEALTHCARE CENTER PEDIATRIC CLINIC-102,1640 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4201571,37.74622676,-13627748.09,4543637.232
1393,ST. LUKE'S HEALTHCARE CENTER PEDIATRIC CLINIC-203,1640 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4201571,37.74622676,-13627748.09,4543637.232
1394,ST. LUKE'S HEALTHCARE CENTER BREAST CLINIC,1580 Valencia Street,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4203032,37.74712541,-13627764.35,4543763.746
1395,BAART TURK STREET CLINIC,433 Turk St,San Francisco,94102,75,San Francisco,Clinic,Community Clinic,-122.4162877,37.78221497,-13627317.35,4548704.908
1396,FIRST RESORT,450 Sutter St,San Francisco,94108,75,San Francisco,Clinic,Community Clinic,-122.4078268,37.78966994,-13626375.48,4549754.988
1397,HEALTHRIGHT 360,1735 Mission St,San Francisco,94103,75,San Francisco,Clinic,Community Clinic,-122.419905,37.768959,-13627720.02,4546837.984
1398,ST. ANTHONY MEDICAL CLINIC,150 Golden Gate Ave,San Francisco,94102,75,San Francisco,Clinic,Community Clinic,-122.41316,37.78199,-13626969.17,4548673.222
1399,NORTH EAST MEDICAL SERVICES - SAN BRUNO AVENUE,2574 San Bruno Ave,San Francisco,94134,75,San Francisco,Clinic,Community Clinic,-122.4045065,37.7290258,-13626005.87,4541215.951
1400,ST. LUKE'S HEALTH CARE CENTER - PEDIATRIC CLINIC,1580 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4205774,37.7475608,-13627794.87,4543825.041
1401,NORTH EAST MEDICAL SERVICES - NORIEGA,1450 Noriega St,San Francisco,94122,75,San Francisco,Clinic,Community Clinic,-122.4794027,37.75436496,-13634343.28,4544782.997
1402,WELLNESS CLINIC,730 Polk St,San Francisco,94109,75,San Francisco,Clinic,Community Clinic,-122.41927,37.78377,-13627649.33,4548923.935
1403,MISSION NEIGHBORHOOD HEALTH CENTER - VALENCIA CLINIC,1647 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4201,37.74683,-13627741.73,4543722.157
1404,MISSION NEIGHBORHOOD RESOURCE CENTER,165 Capp St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4183111,37.7640633,-13627542.59,4546148.575
1405,PLANNED PARENTHOOD SAN FRANCISCO CENTER,1650 Valencia St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.42012,37.74613,-13627743.96,4543623.61
1406,WOMEN'S COMMUNITY CLINIC,1833 Fillmore St,San Francisco,94115,75,San Francisco,Clinic,Community Clinic,-122.43338,37.78652,-13629220.05,4549311.286
1407,SOUTH OF MARKET HEALTH CENTER,229 7Th St,San Francisco,94103,75,San Francisco,Clinic,Community Clinic,-122.40889,37.77763,-13626493.84,4548059.139
1408,LIFEWAYS PACE AT THE CORONET,3575 Geary Blvd,San Francisco,94118,75,San Francisco,Clinic,Community Clinic,-122.45767,37.78123,-13631924,4548566.178
1409,FORT HELP MISSION,1101 Capp St,San Francisco,94110,75,San Francisco,Clinic,Community Clinic,-122.4170161,37.7489008,-13627398.43,4544013.692
1410,NORTH EAST MEDICAL SERVICES - CLEMENT,1033 Clement St,San Francisco,94118,75,San Francisco,Clinic,Community Clinic,-122.470139,37.7826074,-13633312.04,4548760.183
1411,MAGNET,4122 18Th St,San Francisco,94114,75,San Francisco,Clinic,Free Clinic,-122.4356317,37.76103897,-13629470.71,4545722.714
1412,NORTH EAST MEDICAL SERVICES - 1400 NORIEGA,1400 Noriega St,San Francisco,94122,75,San Francisco,Clinic,Community Clinic,-122.4787913,37.7544174,-13634275.21,4544790.38
1413,SAN FRANCISCO CITY IMPACT HEALTH & WELLNESS CENTER,140 Turk St,San Francisco,94102,75,San Francisco,Clinic,Free Clinic,-122.41148,37.78315,-13626782.16,4548836.608
1414,BAYVIEW CHILD HEALTH CENTER,3450 3Rd St,San Francisco,94124,75,San Francisco,Clinic,Community Clinic,-122.38725,37.74529,-13624084.89,4543505.355
1415,CLINIC BY THE BAY,4877 Mission St,San Francisco,94112,75,San Francisco,Clinic,Community Clinic,-122.43803,37.72041,-13629737.69,4540003.365
1416,ALPHA PREGNANCY CENTER,5070 Mission St,San Francisco,94112,75,San Francisco,Clinic,Free Clinic,-122.44053,37.71716,-13630015.99,4539545.998
1417,PLANNED PARENTHOOD - STOCKTON - NO. WILSON,678 N Wilson Way,Stockton,95205,77,San Joaquin,Clinic,Community Clinic,-121.273198,37.962019,-13500069.2,4574061.042
1418,COMMUNITY MEDICAL CENTERS - CALIFORNIA STREET,230 N California St,Stockton,95202,77,San Joaquin,Clinic,Community Clinic,-121.28523,37.956,-13501408.6,4573211.234
1419,DELTA HEALTH CARE INC - STOCKTON,914 N Center St,Stockton,95202,77,San Joaquin,Clinic,Community Clinic,-121.29342,37.96156,-13502320.3,4573996.235
1420,DELTA HEALTH CARE,318 S Crescent Ave,Lodi,95240,77,San Joaquin,Clinic,Community Clinic,-121.2829,38.12986,-13501149.22,4597786.231
1421,PLANNED PARENTHOOD - BENJAMIN,415 E Benjamin Holt Dr,Stockton,95207,77,San Joaquin,Clinic,Community Clinic,-121.305445,38.0119165,-13503658.92,4581108.633
1422,"COMMUNITY MEDICAL CENTERS, TRACY",730 N Central Ave,Tracy,95376,77,San Joaquin,Clinic,Community Clinic,-121.42578,37.73618,-13517054.55,4542222.929
1423,COMMUNITY MEDICAL CENTERS - LODI,2401 W Turner Rd,Lodi,95242,77,San Joaquin,Clinic,Community Clinic,-121.30554,38.14566,-13503669.49,4600022.448
1424,PUBLIC HEALTH SERVICES OF SAN JOAQUIN COUNTY,1601 E Hazelton Ave,Stockton,95205,77,San Joaquin,Clinic,Community Clinic,-121.26859,37.950056,-13499556.24,4572372.083
1425,COMMUNITY MEDICAL CENTER - CHANNEL,701 E Channel St,Stockton,95202,77,San Joaquin,Clinic,Community Clinic,-121.28198,37.95609,-13501046.81,4573223.94
1426,PREGNANCY RESOURCE CENTER OF LODI,1110 W Kettleman Ln,Lodi,95240,77,San Joaquin,Clinic,Community Clinic,-121.28646,38.11559,-13501545.52,4595766.975
1427,PLANNED PARENTHOOD - MANTECA,965 E Yosemite Ave,Manteca,95336,77,San Joaquin,Clinic,Community Clinic,-121.20244,37.79744,-13492192.46,4550849.55
1428,EDISON HEALTH CENTER,1425 S Center St,Stockton,95206,77,San Joaquin,Clinic,Community Clinic,-121.28678,37.93746,-13501581.14,4570594.054
1429,STAGG HEALTHY START CENTER,1621 Brookside Rd,Stockton,95207,77,San Joaquin,Clinic,Community Clinic,-121.32535,37.9823,-13505874.73,4576924.98
1430,PREGNANCY RESOURCE CENTER OF TRACY,1039 N Central Ave,Tracy,95376,77,San Joaquin,Clinic,Community Clinic,-121.42599,37.73899,-13517077.93,4542618.476
1431,PREGNANCY RESOURCE CENTER OF LODI,330 South Fairmont,Lodi,95240,77,San Joaquin,Clinic,Community Clinic,-121.2858302,38.1296467,-13501475.41,4597756.045
1432,COMMUNITY MEDICAL CENTERS - HAMMER,1721 E Hammer Ln,Stockton,95210,77,San Joaquin,Clinic,Community Clinic,-121.29124,38.02106,-13502077.63,4582400.593
1433,PREGNANCY RESOURCE CENTER OF TRACY,632 W 11Th St,Tracy,95376,77,San Joaquin,Clinic,Community Clinic,-121.43516,37.739563,-13518098.73,4542699.136
1434,COMMUNITY MEDICAL CENTER,2003 E Mariposa Rd,Stockton,95205,77,San Joaquin,Clinic,Community Clinic,-121.245019,37.939362,-13496932.33,4570862.517
1435,LODI MEMORIAL COMMUNITY CLINIC - IRIS,801 S Ham Ln,Lodi,95242,77,San Joaquin,Clinic,Community Clinic,-121.288218,38.12466,-13501741.22,4597050.367
1436,LODI MEMORIAL COMMUNITY CLINIC - TRINITY,10200 Trinity Pky,Stockton,95219,77,San Joaquin,Clinic,Community Clinic,-121.37244,38.04769,-13511116.77,4586164.284
1437,PREGNANCY RESOURCE CENTER OF LODI,942 E Pine St,Lodi,95240,77,San Joaquin,Clinic,Free Clinic,-121.2546,38.13399,-13497998.88,4598370.714
1438,PLANNED PARENTHOOD MAR MONTE - TRACY HEALTH CENTER,1441 N Tracy Blvd,Tracy,95376,77,San Joaquin,Clinic,Community Clinic,-121.4353251,37.7447909,-13518117.11,4543435.083
1439,LODI MEMORIAL COMMUNITY CLINIC - MILLSBRIDGE,1901 W Kettleman Ln,Lodi,95242,77,San Joaquin,Clinic,Community Clinic,-121.29648,38.11559,-13502660.94,4595766.975
1440,LODI MEMORIAL COMMUNITY CLINIC - VINE,1235 W Vine St,Lodi,95240,77,San Joaquin,Clinic,Community Clinic,-121.2873956,38.1227939,-13501649.67,4596786.303
1441,COMMUNITY MEDICAL CENTERS - MANTECA,200 Cottage Ave,Manteca,95336,77,San Joaquin,Clinic,Community Clinic,-121.19823,37.79958,-13491723.8,4551151.034
1442,LODI MEMORIAL SURGICAL GROUP,999 S Fairmont Ave,Lodi,95240,77,San Joaquin,Clinic,Community Clinic,-121.2858848,38.1211751,-13501481.49,4596557.24
1443,PLANNED PARENTHOOD - STOCKTON - PRECISSI,4555 Precissi Ln,Stockton,95207,77,San Joaquin,Clinic,Community Clinic,-121.3152387,37.9892356,-13504749.15,4577904.558
1444,COMMUNITY MEDICAL CENTERS - MARIPOSA ROAD,2015 E Mariposa Rd,Stockton,95205,77,San Joaquin,Clinic,Community Clinic,-121.2444401,37.9389051,-13496867.89,4570798.026
1445,"COMMUNITY MEDICAL CENTERS, WATERLOO",1031 Waterloo Rd,Stockton,95205,77,San Joaquin,Clinic,Community Clinic,-121.2724,37.96727,-13499980.37,4574802.475
1446,"COMMUNITY MEDICAL CENTERS, GLEASON HOUSE",423 S San Joaquin St,Stockton,95203,77,San Joaquin,Clinic,Community Clinic,-121.28603,37.94882,-13501497.65,4572197.599
1447,CENTRAL REHABILITATION CLINIC,1334 Marsh St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.655521,35.283442,-13431309.75,4202466.14
1448,THE CENTER FOR HEALTH & PREVENTION,705 Grand Ave,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.65325,35.29018,-13431056.95,4203385.039
1449,THE CENTER FOR HEALTH & PREVENTION,1152 E Grand Ave,Arroyo Grande,93420,79,San Luis Obispo,Clinic,Community Clinic,-120.59823,35.1201,-13424932.15,4180213.594
1450,NIPOMO COMMUNITY MEDICAL CENTER,150 Tejas Pl,Nipomo,93444,79,San Luis Obispo,Clinic,Community Clinic,-120.49898,35.02661,-13413883.69,4167497.264
1451,PLANNED PARENTHOOD OF SAN LUIS OBISPO COUNTY,743 Pismo St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.66183,35.27699,-13432012.07,4201586.315
1452,COASTAL MEDICAL CENTER,336 S Halcyon Rd,Arroyo Grande,93420,79,San Luis Obispo,Clinic,Community Clinic,-120.59168,35.1139,-13424203.01,4179369.83
1453,DOCTORS OFFICE/FAIR OAKS COMMUNITY HEALTH CENTERS,1057 E Grand Ave,Arroyo Grande,93420,79,San Luis Obispo,Clinic,Community Clinic,-120.5949867,35.11898256,-13424571.11,4180061.515
1454,"COMMUNITY HEALTH CENTERS, PASO",416 Spring St,Paso Robles,93446,79,San Luis Obispo,Clinic,Community Clinic,-120.6907,35.61876,-13435225.86,4248288.672
1455,LOS ROBLES COMMUNITY MEDICAL CENTER AT TEMPLETON,959 Las Tablas Rd,Templeton,93465,79,San Luis Obispo,Clinic,Community Clinic,-120.71569,35.55447,-13438007.73,4239488.369
1456,COMMUNITY HEALTH CENTERS AT TEMPLETON,1050 Las Tablas Rd,Templeton,93465,79,San Luis Obispo,Clinic,Community Clinic,-120.718134,35.554537,-13438279.8,4239497.537
1457,"COMMUNITY HEALTH CENTERS, SAN LUIS OBISPO",1551 Bishop St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.6459,35.2745,-13430238.75,4201246.786
1458,COMMUNITY HEALTH CENTERS - SAN LUIS OBISPO II,2180 Johnson Ave,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.646525,35.274693,-13430308.32,4201273.103
1459,COMMUNITY HEALTH CENTERS - MORRO BAY,660 Harbor St,Morro Bay,93442,79,San Luis Obispo,Clinic,Community Clinic,-120.84573,35.3669,-13452483.72,4213853.184
1460,"COMMUNITY HEALTH CENTERS, ATASCADERO",5575 Capistrano Ave,Atascadero,93422,79,San Luis Obispo,Clinic,Community Clinic,-120.663077,35.497837,-13432150.88,4231742.035
1461,TREE OF LIFE PREGNANCY SUPPORT CENTER,7730 Morro Rd,Atascadero,93422,79,San Luis Obispo,Clinic,Free Clinic,-120.66802,35.47531,-13432701.13,4228662.282
1462,COMMUNITY HEALTH CENTERS - OCEANO,1981 Cienaga St,Oceano,93445,79,San Luis Obispo,Clinic,Community Clinic,-120.6098663,35.09841423,-13426227.49,4177262.639
1463,"COMMUNITY HEALTH CENTERS, CAMBRIA",2515 Main St,Cambria,93428,79,San Luis Obispo,Clinic,Community Clinic,-121.08013,35.56553,-13478577,4241001.812
1464,"COMMUNITY HEALTH CENTERS, SAN LUIS OBISPO II",1551 Bishop St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.646145,35.274361,-13430266.02,4201227.833
1465,"COMMUNITY HEALTH CENTERS, MORRO BAY II",760 Morro Bay Blvd,Morro Bay,93442,79,San Luis Obispo,Clinic,Community Clinic,-120.844566,35.365863,-13452354.14,4213711.623
1466,LOS ROBLES COMMUNITY MEDICAL CTR. AT TEMPLETON,1105 Las Tablas Rd Ste A,Templeton,93465,79,San Luis Obispo,Clinic,Community Clinic,-120.719777,35.554263,-13438462.69,4239460.045
1467,"COMMUNITY HEALTH CENTERS, WOMEN'S HEALTH",1551 Bishop St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.6459,35.2745,-13430238.75,4201246.786
1468,"COMMUNITY HEALTH CENTERS, ATASCADERO",7512 Morro Rd,Atascadero,93422,79,San Luis Obispo,Clinic,Community Clinic,-120.66751,35.47707,-13432644.36,4228902.867
1469,"COMMUNTIY HEALTH CENTERS, NORTH COUNTY PEDIATRIC",500 1St St,Paso Robles,93446,79,San Luis Obispo,Clinic,Community Clinic,-120.692971,35.615283,-13435478.66,4247812.544
1470,"COMMUNITY HEALTH CENTERS, WOMEN'S HEALTH ATASCADERO",4555 El Camino Real,Atascadero,93422,79,San Luis Obispo,Clinic,Community Clinic,-120.682743,35.499115,-13434340.09,4231916.782
1471,"COMMUNITY HEALTH CENTERS, MOBILE DENTAL",1551 Bishop St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.6456208,35.27426572,-13430207.67,4201214.841
1472,COMMUNITY HEALTH CENTERS TEMPLETON,325 Posada Ln,Templeton,93465,79,San Luis Obispo,Clinic,Community Clinic,-120.72136,35.55271,-13438638.91,4239247.552
1473,"COMMUNITY HEALTH CENTERS, ARROYO GRANDE",260 Station Way,Arroyo Grande,93420,79,San Luis Obispo,Clinic,Community Clinic,-120.5780464,35.1198227,-13422685.32,4180175.854
1474,COMMUNITY HEALTH CENTERS ARROYO GRANDE HIGH SCHOOL,495 Valley Rd,Arroyo Grande,93420,79,San Luis Obispo,Clinic,Community Clinic,-120.58089,35.11415,-13423001.87,4179403.852
1475,COMMUNITY HEALTH CENTERS CASA,77 Casa St,San Luis Obispo,93405,79,San Luis Obispo,Clinic,Community Clinic,-120.665,35.29293,-13432364.95,4203760.094
1476,SLO NOOR CLINIC,1428 Phillips Ln,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Free Clinic,-120.65742,35.28799,-13431521.15,4203086.368
1477,FRENCH HEALTH CENTER,1941 Johnson Ave,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.6495605,35.2779236,-13430646.23,4201713.621
1478,"COMMUNITY HEALTH CENTERS, MOBILE DENTAL VAN 2",150 Tejas Pl,Nipomo,93444,79,San Luis Obispo,Clinic,Community Clinic,-120.498978,35.026608,-13413883.47,4167496.992
1479,COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 1,150 Tejas Pl,Nipomo,93444,79,San Luis Obispo,Clinic,Community Clinic,-120.49881,35.026991,-13413864.77,4167549.058
1480,COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 2,150 Tejas Pl,Nipomo,93444,79,San Luis Obispo,Clinic,Community Clinic,-120.49881,35.026991,-13413864.77,4167549.058
1481,COMMUNITY HEALTH CENTERS MOBILE MEDICAL VAN 3,150 Tejas Pl,Nipomo,93444,79,San Luis Obispo,Clinic,Community Clinic,-120.49881,35.026991,-13413864.77,4167549.058
1482,"FRENCH HEALTH CENTER, PEACH STREET",1250 Peach St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.6605323,35.28655517,-13431867.61,4202890.691
1483,PACIFIC Coast HEALATH CENTER,Tank Farm Rd,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.64891,35.24686,-13430573.82,4197478.578
1484,PACIFIC COAST HEALTH CENTER,689 Tank Farm Rd,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.64438,35.2478,-13430069.54,4197606.708
1485,SLO ONCOLOGY & HEMATOLOGY HEALTH CENTER,715 Tank Farm Rd,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.64324,35.24824,-13429942.64,4197666.685
1486,TEMPLETON WOMEN'S HEALTH CENTER,350 Posada Ln,Templeton,93465,79,San Luis Obispo,Clinic,Community Clinic,-120.72142,35.55246,-13438645.59,4239213.345
1487,MEDICAL CLINIC AT CASA,100 Casa St,San Luis Obispo,93405,79,San Luis Obispo,Clinic,Community Clinic,-120.66479,35.29275,-13432341.57,4203735.545
1488,MEDICAL CLINIC AT PEACH,1250 Peach St,San Luis Obispo,93401,79,San Luis Obispo,Clinic,Community Clinic,-120.65992,35.28652,-13431799.45,4202885.895
1489,GOLDEN GATE COMMUNITY HEALTH - SAN MATEO,2211 Palm Ave,San Mateo,94403,81,San Mateo,Clinic,Community Clinic,-122.3066,37.54737,-13615106.97,4515679.533
1490,PLANNED PARENTHOOD GOLDEN GATE - REDWOOD CITY,1230 Hopkins Ave,Redwood City,94062,81,San Mateo,Clinic,Community Clinic,-122.240085,37.487472,-13607702.56,4507272.974
1491,PLANNED PARENTHOOD GOLDEN GATE,219 Southgate Ave,Daly City,94015,81,San Mateo,Clinic,Community Clinic,-122.48464,37.69719,-13634926.29,4536736.091
1492,SAMARITAN HOUSE FREE CLINIC,117 N San Mateo Dr,San Mateo,94401,81,San Mateo,Clinic,Free Clinic,-122.32788,37.56794,-13617475.85,4518568.047
1493,SONRISAS COMMUNITY DENTAL CLINIC,210 San Mateo Rd,Half Moon Bay,94019,81,San Mateo,Clinic,Community Clinic,-122.42944,37.46807,-13628781.46,4504551.392
1494,"COASTSIDE FAMILY MEDICAL CLINIC, INC.",225 Cabrillo Highway South,Half Moon Bay,94019,81,San Mateo,Clinic,Community Clinic,-122.4338093,37.46500778,-13629267.84,4504121.909
1495,RAVENSWOOD FAMILY HEALTH CENTER,1798 Bay Rd,East Palo Alto,94303,81,San Mateo,Clinic,Community Clinic,-122.13519,37.47164,-13596025.7,4505052.112
1496,FIRST RESORT,801 Brewster Ave,Redwood City,94063,81,San Mateo,Clinic,Community Clinic,-122.23413,37.48854,-13607039.65,4507422.807
1497,SAMARITAN HOUSE FREE CLINIC,19 W 39Th Ave,San Mateo,94403,81,San Mateo,Clinic,Free Clinic,-122.29335,37.53258,-13613631.99,4513603.16
1498,RAVENSWOOD MOBILE HEALTH CLINIC,1796 Bay Rd,Palo Alto,94303,81,San Mateo,Clinic,Community Clinic,-122.135732,37.471196,-13596086.04,4504989.836
1499,RAVENSWOOD FAMILY HEALTH CENTER AT BELLE HAVEN,100 Terminal Ave,Menlo Park,94025,81,San Mateo,Clinic,Community Clinic,-122.1677,37.47887,-13599644.7,4506066.255
1500,SAMARITAN HOUSE FREE CLINIC OF REDWOOD CITY,114 5Th Ave,Redwood City,94063,81,San Mateo,Clinic,Free Clinic,-122.20726,37.4688,-13604048.5,4504653.777
1501,CHINESE HOSPITAL DALY CITY HEALTH SERVICES,93 Skyline Plz,Daly City,94015,81,San Mateo,Clinic,Community Clinic,-122.48813,37.682973,-13635314.79,4534736.128
1502,COMMUNITY HEALTH CENTERS ARBOR,1418 E Main St,Santa Maria,93454,83,Santa Barbara,Clinic,Community Clinic,-120.4135154,34.9524769,-13404369.82,4157424.159
1503,RAVENSWOOD FAMILY DENTISTRY,1807 Bay Rd,Palo Alto,94303,81,San Mateo,Clinic,Community Clinic,-122.134584,37.4719366,-13595958.24,4505093.714
1504,NORTH EAST MEDICAL SERVICES - EASTMOOR,211 Eastmoor Ave,Daly City,94015,81,San Mateo,Clinic,Community Clinic,-122.478062,37.6846442,-13634194.03,4534971.203
1505,PLANNED PARENTHOOD - SAN MATEO - BAYWOOD,29 Baywood Ave,San Mateo,94402,81,San Mateo,Clinic,Community Clinic,-122.328693,37.5645669,-13617566.35,4518094.33
1506,"PLANNED PARENTHOOD MAR MONTE, INC.- REDWOOD CITY HEALTH CENT",2907 El Camino Real,Redwood City,94061,81,San Mateo,Clinic,Community Clinic,-122.2115,37.4691,-13604520.49,4504695.854
1507,GARDNER PACKARD CHILDREN'S HEALTH CENTER,3351 El Camino Real,Atherton,94027,81,San Mateo,Clinic,Community Clinic,-122.2071,37.4659,-13604030.69,4504247.041
1508,RAVENSWOOD FAMILY HEALTH CENTER,1885 Bay Rd,East Palo Alto,94303,81,San Mateo,Clinic,Community Clinic,-122.13241,37.47279,-13595716.23,4505213.414
